cd	track	track_title	recording_title	chorale	recording_id		cd	track	title	bwv	text		playlist_position	Song	Artist	Popularity	BPM	Genres	Album	Album Date	Time	Dance	Energy	Acoustic	Instrumental	Happy	Speech	Live	Loud (Db)	Key	Time Signature	Added At	Spotify Track Id	Album Label	Camelot	ISRC
1	22	Was Gott thut, das ist wohlgethan (Cantata BWV99)	Was Gott thut, das ist wohlgethan, Cantata BWV 99	341	8ea0ea58-2ff3-4d7b-b566-aa4331cca0cf		1	22	Was Gott tut, das ist wohlgetan	99.1	Was Gott thut, das ist wohlgethan		22	Was Gott tut, das ist wohlgetan, BWV 99: No. 1, Was Gott thut, das ist wohlgethan	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	6	83	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:51	25	16	97	0	60	0	10	-19	F#/G♭ Major	4	2024-07-26	57Vu4kLX47w9hht3f89g5R	undefined	2B	NLY331107058
1	23	Was mein Gott will, das g.scheh. allzeit (Matthäus-Passion BWV244)	Was mein Gott will, das g'scheh' allzeit, St. Mathew Passion BWV 244	342	5b08ff76-ee04-4652-bff6-fe9401e9e40a		1	23	Matthäus-Passion	244.25	Was mein Gott will, das g'scheh' allzeit		23	Matthäus-Passion, BWV 244: No. 25, Was mein Gott will, das g'scheh' allzeit	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	79	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:00	30	15	98	0	18	0	20	-19	C♯/D♭ Major	3	2024-07-26	2nF0y6e1JZMDew8gXlOh2C	undefined	3B	NLY331107059
1	24	Was mein Gott will, das g.scheh. allzeit (Cantata BWV144)	Was mein Gott will, das g'scheh' allzeit, Cantata BWV 144	343	a576d6ff-e17a-4387-9139-15c36ff0c104		1	24	Nimm, was dein ist, und gehe hin	144.6	Was mein Gott will, das g'scheh' allzeit		24	Nimm, was dein ist, und gehe hin, BWV 144: No. 6, Was mein Gott will, das g'scheh' allzeit	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	75	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:12	22	12	91	0	21	0	10	-22	A#/B♭ Minor	3	2024-07-26	4BCjV1XODK75bEB5my9Sx4	undefined	3A	NLY331107060
1	25	Was mein Gott will, das g.scheh. allzeit (Cantata BWV72)	Was mein Gott will, das g'scheh' allzeit, Cantata BWV 72	344	5730fd88-f0da-44b5-b681-d4b2c1a5a6c5		1	25	Alles nur nach Gottes Willen	72.6	Was mein Gott will, das g'scheh' allzeit		25	Alles nur nach Gottes Willen, BWV 72: No. 6, Was mein Gott will, das g'scheh' allzeit	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	80	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:04	23	18	86	1	33	0	10	-18	G#/A♭ Minor	3	2024-07-26	6V4yAkJj6CQ9Uo6Kq6Hzkx	undefined	1A	NLY331107061
1	26	Was mein Gott will, das g.scheh. allzeit (Cantata BWV111)	Was mein Gott will, das g'scheh' allzeit, Cantata BWV 111	345	ee6324f7-8e7e-4874-ae3f-f1f6e30ca9eb		1	26	Was mein Gott will, das g'scheh allzeit	111.1	Was mein Gott will, das g'scheh' allzeit		26	Was mein Gott will, das g'scheh allzeit, BWV 111: No. 1, Was mein Gott will, das g'scheh' allzeit	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	79	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:09	17	17	92	10	33	0	10	-18	F#/G♭ Major	1	2024-07-26	0azZWAa2F44pCoyBGc2rmi	undefined	2B	NLY331107062
1	27	Was mein Gott will, das g.scheh. allzeit (Cantata BWV65)	Was mein Gott will, das g'scheh' allzeit, Cantata BWV 65	346	ebe0dd22-e557-4990-8f8b-aabe62eb254f		1	27	Sie werden aus Saba alle kommen	65.7	Was mein Gott will, das g'scheh' allzeit		27	Sie werden aus Saba alle kommen, BWV 65: No. 7, Was mein Gott will, das g'scheh' allzeit	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	88	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	02:22	19	8	96	0	22	0	10	-25	G#/A♭ Minor	4	2024-07-26	1FCJDFoET7T5yYk9wEYdZH	undefined	1A	NLY331107063
1	28	Was mein Gott will, das g.scheh. allzeit (Cantata BWV92)	Was mein Gott will, das g'scheh' allzeit, Cantata BWV 92	347	b84f24bb-3e38-49cd-8ddc-41a87d62d68e		1	28	Ich hab in Gottes Herz und Sinn	92.9	Was mein Gott will, das g'scheh' allzeit		28	Ich hab in Gottes Herz und Sinn, BWV 92: No. 9, Was mein Gott will, das g'scheh' allzeit	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	85	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:04	28	18	92	0	26	0	10	-20	F Minor	3	2024-07-26	5Co5y0T3OJeYJuh8RmDwmr	undefined	4A	NLY331107064
1	29	Was mein Gott will, das g.scheh. allzeit (Cantata BWV103)	Was mein Gott will, das g'scheh' allzeit, Cantata BWV 103	348	901e3c82-07ff-4681-81eb-5025480db5bc		1	29	Ihr werdet weinen und heulen	103.6	Was mein Gott will, das g'scheh' allzeit		29	Ihr werdet weinen und heulen, BWV 103: No. 6, Was mein Gott will, das g'scheh' allzeit	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	77	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:51	26	12	97	0	39	0	10	-22	A#/B♭ Minor	4	2024-07-26	6UMjOi8em1zD0YP5kL7r0N	undefined	3A	NLY331107065
1	30	Was willst du dich, o meine Seele BWV425	Was willst du dich, o meine Seele, BWV 425	349	bb6a0bdc-3cc2-4cc0-b586-adafb2190f5a		1	30	Was willst du dich, o meine Seele	425	Was willst du dich, o meine Seele		30	Was willst du dich, o meine Seele, BWV 425	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	76	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:30	13	12	93	0	31	0	10	-22	E Major	3	2024-07-26	68kx8F2B31SLRaU5JDYgiX	undefined	12B	NLY331107066
1	31	Weltlich Ehr. und zeitlich Gut BWV426	Weltlich Ehr' und zeitlich Gut, BWV 426	351	7e9c0ded-65e1-4dd3-ae44-f20ee3433d04		1	31	Weltlich Ehr' und zeitlich Gut	426	Weltlich Ehr' und zeitlich Gut		31	Weltlich Ehr' und zeitlich Gut, BWV 426	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	73	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:58	22	10	96	0	25	0	10	-22	F#/G♭ Major	4	2024-07-26	2OkVybaCbGdZL1N7IyOWaB	undefined	2B	NLY331107067
1	32	Wenn ich in Angst und Noth BWV427	Wenn ich in Angst und Noth, BWV 427	352	8a55032e-faf4-4015-b1e3-44dade79688d		1	32	Wenn ich in Angst und Noth	427	Wenn ich in Angst und Noth		32	Wenn ich in Angst und Noth, BWV 427	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	84	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:47	24	17	95	0	39	0	10	-19	D Major	4	2024-07-26	7b3KtnphHrQPkMatPsqoet	undefined	10B	NLY331107068
1	33	Wenn mein Stündlein vorhanden ist BWV430	Wenn mein Stündlein vorhanden ist, BWV 430	355	a05afb05-2e8a-4dc9-b766-e39114e25e67		1	33	Wenn mein Stündlein vorhanden ist	430	Wenn mein Stündlein vorhanden ist		33	Wenn mein Stündlein vorhanden ist, BWV 430	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	71	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:01	27	6	99	0	24	0	10	-27	G#/A♭ Major	3	2024-07-26	5hvXvIvfcSY9aPzSusPBpJ	undefined	4B	NLY331107069
1	34	Wenn wir in höchsten Nöthen sein BWV431	Wenn wir in höchsten Nöthen sein, BWV 431	358	d082df32-df04-4b89-aed8-6d55cc4d4687		1	34	Wenn wir in höchsten Nöthen sein	431	Wenn wir in höchsten Nöthen sein		34	Wenn wir in höchsten Nöthen sein, BWV 431	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	80	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:13	16	7	93	0	44	0	10	-24	E Major	4	2024-07-26	77h7r1n2hpn4Budd0zBkZZ	undefined	12B	NLY331107070
1	35	Wenn wir in höchsten Nöthen sein BWV432	Wenn wir in höchsten Nöthen sein, BWV 432	359	8a5c3ff8-acc6-4bf5-b219-788b47d8000c		1	35	Wenn wir in höchsten Nöthen sein	432	Wenn wir in höchsten Nöthen sein		35	Wenn wir in höchsten Nöthen sein, BWV 432	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	78	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:58	28	15	98	0	65	0	10	-19	F#/G♭ Major	4	2024-07-26	6Zn1u40NWLUKJLpAoNVlJM	undefined	2B	NLY331107071
1	36	Werde munter, mein Gemüthe (Cantata BWV146)	Werde munter, mein Gemüthe, Cantata BWV 146	360	aa1b01e8-d126-4544-8122-51b8fde8847c		1	36	Werde munter, mein Gemüthe	116	Werde munter, mein Gemüthe		36	Werde munter, mein Gemüthe (Cantata, BWV 116)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	86	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:52	30	14	90	0	54	0	10	-18	E Major	4	2024-07-26	0kmQNUBOycCxC8NuNIQIv7	undefined	12B	NLY331107072
1	37	Werde munter, mein Gemüthe (Matthäus-Passion)	Werde munter, mein Gemüthe, St. Mathew Passion BWV 244	361	543f4654-dcdd-40bf-aa8f-699cc7c13071		1	37	Werde munter, mein Gemüthe	244	Werde munter, mein Gemüthe		37	Werde munter, mein Gemüthe (St Matthew Passion, BWV 244)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	77	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:54	29	16	97	0	32	0	20	-20	G#/A♭ Major	1	2024-07-26	5aw4RnR6EEyJjIHUanV57J	undefined	4B	NLY331107073
4	57	Werde munter, mein Gemüthe BWV244	Werde munter, mein Gemüthe, St. Matthew Passion	361	543f4654-dcdd-40bf-aa8f-699cc7c13071		2	100	Werde munter, mein Gemüthe		Werde munter, mein Gemüthe		202	Werde munter, mein Gemüthe (St Matthew Passion)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	75	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:53	19	14	97	0	47	0	10	-20	G#/A♭ Major	1	2024-07-26	7EGOVQIikIB9juYMzjAJnW	undefined	4B	NLY331107238
1	38	Werde munter, mein Gemüthe BWV360	Werde munter, mein Gemüthe, BWV 360	364	2e6ed2cb-f6eb-4438-bcc0-96bc6427ad98		1	38	Werde munter, mein Gemüthe	360	Werde munter, mein Gemüthe		38	Werde munter, mein Gemüthe, BWV 360	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	143	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:59	24	7	98	0	23	0	10	-22	G#/A♭ Major	4	2024-07-26	17jnofIRSrXLK6N9JKxOiv	undefined	4B	NLY331107074
1	39	Werde munter, mein Gemüthe (Cantata BWV154)	Werde munter, mein Gemüthe, Cantata BWV 154	365	223c9acc-aec3-428f-8d06-7d961c9569ea		1	39	Werde munter, mein Gemüthe	154	Werde munter, mein Gemüthe		39	Werde munter, mein Gemüthe (Cantata, BWV 154)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	80	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:55	23	10	97	0	35	0	20	-19	G#/A♭ Major	4	2024-07-26	7xAIJcpGdmV4NwzckADfjj	undefined	4B	NLY331107075
1	40	Wer Gott vertraut, hat wohlgebaut BWV433	Wer Gott vertraut, hat wohlgebaut, BWV 433	366	bad0addc-0310-4cb0-bbe9-3a8a6ea92de0		1	40	Wer Gott vertraut, hat wohlgebaut	433	Wer Gott vertraut, hat wohlgebaut		40	Wer Gott vertraut, hat wohlgebaut, BWV 433	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	79	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:33	20	10	96	0	39	0	10	-21	F#/G♭ Major	3	2024-07-26	6w9aAPpZQMNKaDNPwR06Bu	undefined	2B	NLY331107076
1	41	Wer nur den lieben Gott läßt walten BWV434	Wer nur den lieben Gott läßt walten, BWV 434	367	3e58f9be-beda-4f3b-953b-5f2c26dd73ad		1	41	Wer nur den lieben Gott läßt walten	434	Wer nur den lieben Gott läßt walten		41	Wer nur den lieben Gott läßt walten, BWV 434	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	70	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:58	29	19	93	0	14	0	10	-20	G#/A♭ Minor	3	2024-07-26	3U8bfC47EA9hBoTWdal0Ut	undefined	1A	NLY331107077
1	42	Wer nur den lieben Gott läßt walten (Cantata BWV88)	Wer nur den lieben Gott läßt walten, Cantata BWV 88	368	51c1d458-e834-475e-8625-611f7408dc33		1	42	Wer nur den lieben Gott läßt walten	88	Wer nur den lieben Gott läßt walten		42	Wer nur den lieben Gott läßt walten (Cantata, BWV 88)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	86	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:51	27	11	98	0	37	0	10	-21	A#/B♭ Minor	3	2024-07-26	04kX78fBeh5XNSmbIDsvE6	undefined	3A	NLY331107078
1	43	Wer nur den lieben Gott läßt walten BWV197	Wer nur den lieben Gott läßt walten, BWV 197	370	4415503a-f8e3-43e2-8b58-f8702ac47543		1	43	Wer nur den lieben Gott läßt walten	197	Wer nur den lieben Gott läßt walten		43	Wer nur den lieben Gott läßt walten, BWV 197	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	5	111	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:46	26	13	98	0	42	0	20	-20	A#/B♭ Minor	4	2024-07-26	47txdZ6P3s6Dvci70usgmf	undefined	3A	NLY331107079
1	44	Wer nur den lieben Gott läßt walten (Cantata BWV179)	Wer nur den lieben Gott läßt walten, Cantata BWV 179	371	e57019d4-dee8-4fb3-8b56-642d8f581a1b		1	44	Wer nur den lieben Gott läßt walten	179	Wer nur den lieben Gott läßt walten		44	Wer nur den lieben Gott läßt walten (Cantata, BWV 179)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	75	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:54	30	15	95	0	11	0	10	-21	D#/E♭ Major	3	2024-07-26	08lYIiNZYP21CdQTady9Hp	undefined	5B	NLY331107080
1	45	Wer nur den lieben Gott läßt walten (Cantata BWV166)	Wer nur den lieben Gott läßt walten, Cantata BWV 166	372	4bf442d8-8239-4427-9551-6afd00302e24		1	45	Wer nur den lieben Gott läßt walten	166	Wer nur den lieben Gott läßt walten		45	Wer nur den lieben Gott läßt walten (Cantata, BWV 166)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	92	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:49	19	10	94	0	25	0	10	-21	F#/G♭ Minor	3	2024-07-26	6nt2Stc3bTXduPhEe9O1Ph	undefined	11A	NLY331107081
1	46	Wer nur den lieben Gott läßt walten (Cantata BWV84)	Wer nur den lieben Gott läßt walten, Cantata BWV 84	373	c5f6d61f-fb97-4cf4-b0fc-0c21dcbf79de		1	46	Wer nur den lieben Gott läßt walten	84	Wer nur den lieben Gott läßt walten		46	Wer nur den lieben Gott läßt walten (Cantata, BWV 84)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	149	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:46	19	19	98	1	21	0	10	-17	A#/B♭ Minor	5	2024-07-26	02i66i8rfFPRq62KyibfNo	undefined	3A	NLY331107082
1	47	Wie bist du, Seele, in mir so gar betrübt BWV435	Wie bist du, Seele, in mir so gar betrübt, BWV 435	374	bf7450ad-cc16-43ec-8b2e-be790ab00111		1	47	Wie bist du, Seele, in mir so gar betrübt	435	Wie bist du, Seele, in mir so gar betrübt		47	Wie bist du, Seele, in mir so gar betrübt, BWV 435	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	83	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:44	26	17	95	0	36	0	10	-21	F#/G♭ Major	4	2024-07-26	33nEpPg9bU3K63yCZJC1KQ	undefined	2B	NLY331107083
1	48	Wie schön leuchtet der Morgenstern (Cantata BWV36)	Wie schön leuchtet der Morgenstern, Cantata BWV 36	377	ed5328fd-9b05-4812-9f43-54cb20242c39		1	48	Wie schön leuchtet der Morgenstern	36	Wie schön leuchtet der Morgenstern		48	Wie schön leuchtet der Morgenstern (Cantata, BWV 36)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	77	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:06	13	18	93	0	47	0	10	-18	C♯/D♭ Major	4	2024-07-26	6yA8WevCNRD2cp1iEHrJYs	undefined	3B	NLY331107084
3	28	Wir Christenleut. (Cantata BWV40)	Wir Christenleut', Cantata BWV 40	379	f6d143e1-cee3-4145-9798-c2a041bd3855		2	30	Wir Christenleut'	40	Wir Christenleut'		132	Wir Christenleut' (Cantata, BWV 40)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	81	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	01:21	27	19	97	0	23	0	10	-18	F#/G♭ Minor	4	2024-07-26	7k3Z8Lc9ezDw81ZPAXElKc	undefined	11A	NLY331107168
3	29	Wir Christenleut. (Cantata BWV110)	Wir Christenleut', Cantate BWV110	380	e0ab6bb5-9208-4e6c-8c19-40761c4a59fe		2	31	Wir Christenleut'	110	Wir Christenleut'		133	Wir Christenleut' (Cantate, BWV 110)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	83	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:43	28	22	98	1	23	0	20	-16	F Minor	4	2024-07-26	5MM7sWouix4XxIEyoi8LkH	undefined	4A	NLY331107169
3	30	Wir Christenleut. (Christmas Oratorio)	Wir Christenleut', Christmas Oratorio	381	bced0d82-0630-4be8-a162-747ae2890344		2	32	Wir Christenleut'		Wir Christenleut'		134	Wir Christenleut' (Christmas Oratorio)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	85	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	00:42	18	13	96	0	16	0	10	-19	F Minor	4	2024-07-26	16S1PHuYAfZnkUArDnWrFx	undefined	4A	NLY331107170
3	33	Wir glauben all. an einen Gott BWV437	Wir glauben all' an einen Gott BWV 437	382	34c1478e-91f2-4f4f-a803-91a1e2547967		2	35	Wir glauben all' an einen Gott	437	Wir glauben all' an einen Gott		137	Wir glauben all' an einen Gott, BWV 437	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	1	109	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 2/3	2011-00-00	02:13	21	4	90	3	15	0	10	-25	C♯/D♭ Minor	5	2024-07-26	0yg3JJuFNqt274wT6ijFcb	undefined	12A	NLY331107173
1	49	Wo Gott der Herr nicht bei uns hält BWV258	Wo Gott der Herr nicht bei uns hält, BWV258	383	6a43daa4-63cc-48cf-9c8f-02d39f9337be		1	49	Wo Gott der Herr nicht bei uns hält	258	Wo Gott der Herr nicht bei uns hält		49	Wo Gott der Herr nicht bei uns hält, BWV 258	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	81	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:50	33	22	95	0	30	0	10	-19	C♯/D♭ Major	4	2024-07-26	0n0yQFoFEAHnuRP0yhYrSP	undefined	3B	NLY331107085
1	50	Wo Gott der Herr nicht bei uns hält (Cantata BWV178)	Wo Gott der Herr nicht bei uns hält, Cnatata BWV 178	384	e11560d8-0fe4-4be5-950c-8dd80a05e017		1	50	Wo Gott der Herr nicht bei uns hält	178	Wo Gott der Herr nicht bei uns hält		50	Wo Gott der Herr nicht bei uns hält (Cantata, BWV 178)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	83	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	01:35	20	22	95	0	34	0	10	-19	G#/A♭ Minor	4	2024-07-26	1PXDbeHryE8US2niPVjf5M	undefined	1A	NLY331107086
1	51	Wo Gott der Herr nicht bei uns hält BWV256	Wo Gott der Herr nicht bei uns hält, BWV 256	385	6344be83-b532-4bad-ada3-c6334c8e3870		1	51	Wo Gott der Herr nicht bei uns hält	256	Wo Gott der Herr nicht bei uns hält		51	Wo Gott der Herr nicht bei uns hält, BWV 256	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	80	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:51	33	16	95	0	60	0	10	-18	G#/A♭ Minor	4	2024-07-26	6ocF3xSjycd3CwLQcdvm7k	undefined	1A	NLY331107087
1	52	Wo Gott der Herr nicht bei uns hält (Cantata BWV114)	Wo Gott der Herr nicht bei uns hält, Cantata BWV 114	386	672a5e51-8dfc-487b-85bf-1b9b0a786e28		1	52	Wo Gott der Herr nicht bei uns hält	114	Wo Gott der Herr nicht bei uns hält		52	Wo Gott der Herr nicht bei uns hält (Cantata, BWV 114)	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	90	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:53	23	23	96	0	44	0	10	-19	F#/G♭ Minor	4	2024-07-26	1zWvSNgxC6Ti3VFTGPav9W	undefined	11A	NLY331107088
1	53	Wo Gott der Herr nicht bei uns hält BWV257	Wo Gott der Herr nicht bei uns hält, BWV 257	388	ab318767-3950-4183-af95-30eb0288cc1e		1	53	Wo Gott der Herr nicht bei uns hält	257	Wo Gott der Herr nicht bei uns hält		53	Wo Gott der Herr nicht bei uns hält, BWV 257	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	4	79	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:53	27	19	97	0	54	0	10	-19	G#/A♭ Minor	5	2024-07-26	54ZHs61uJCB7tlQTDGV4Rz	undefined	1A	NLY331107089
1	54	Wo Gott zum Haus nicht gibt sein. Gunst BWV438	Wo Gott zum Haus nicht gibt sein' Gunst, BWV 438	389	fffb6703-b05c-4c05-b3d9-235ceba80861		1	54	Wo Gott zum Haus nicht gibt sein' Gunst	438	Wo Gott zum Haus nicht gibt sein' Gunst		54	Wo Gott zum Haus nicht gibt sein' Gunst, BWV 438	Johann Sebastian Bach,Chamber Choir Of Europe,Nicol Matt	0	89	classical, classical piano, choral, requiem	Choral Classics: Bach (Chorales), Vol. 1/3	2011-00-00	00:28	18	32	88	2	23	0	10	-18	E Major	4	2024-07-26	76YeaD0co4vqhwOVbZXkpq	undefined	12B	NLY331107090
